eval_id,eval_type,expected_source,question,gold_document_unit_ids,original_top5_ids,original_top5_sources,source_aware_top5_ids,source_aware_hit_at_1,source_aware_hit_at_3,source_aware_hit_at_5,source_aware_rr,source_aware_ndcg_at_5,source_aware_first_match_rank,latency_sec
FAQ_INDEXED_RETRIEVAL_0024,faq_paraphrase_retrieval,faq,في أي حالة يتم التقديم على الوظائف؟,1110d2d4f02a01d9b700b51e3af1046053ee4c4753ba6a25c4b05eada636d540,1110d2d4f02a01d9b700b51e3af1046053ee4c4753ba6a25c4b05eada636d540|a8a22e4c8e30110d9181da2150c14a45cf885b244fc6c41cac951ddc185286cf|6aadca0a4c26a951315155e1511f3a9c5eb13a98cd4c165f3311b9f7018140f1|27b367b78cba3d054f1cd0e86263efe3f58cfe50383cdf1f55839ca1ae4ea0e3|1c449087449c233cafd820223584007c1d9c298f9641c04b105c442163918d10,faq|faq|faq|faq|faq,1110d2d4f02a01d9b700b51e3af1046053ee4c4753ba6a25c4b05eada636d540|a8a22e4c8e30110d9181da2150c14a45cf885b244fc6c41cac951ddc185286cf|6aadca0a4c26a951315155e1511f3a9c5eb13a98cd4c165f3311b9f7018140f1|27b367b78cba3d054f1cd0e86263efe3f58cfe50383cdf1f55839ca1ae4ea0e3|1c449087449c233cafd820223584007c1d9c298f9641c04b105c442163918d10,1,1,1,1.0,1.0,1.0,0.281327486038208
FAQ_INDEXED_RETRIEVAL_0025,faq_paraphrase_retrieval,faq,أريد معرفة تاريخ بداية العقد لمن أكمل 5 سنوات وكيف تحسب فترة الخدمة السابقة لتسجيل العقد؟,0d597df1b233e5d84c1e7ddfd9353da00659d88fb934af35eaa2b25a57140b2c,0d597df1b233e5d84c1e7ddfd9353da00659d88fb934af35eaa2b25a57140b2c|c52b7dbd945a49015e16cd63b51529f0da9bbd93f3861f343dd026d721e66ac9|5b972d3ae51a19b2a3ebe1ab525fc3fb05eefd24224b1f22cd598c050d3194bf|75712469249444225b0d8076c807d51f8c883d982d9aa3143725251780f39f25|1a954aec6b935df7e130a15856a4e83e14bd42ac0a7a5b268a1680e46c582de6,faq|legal_article|legal_article|legal_article|faq,0d597df1b233e5d84c1e7ddfd9353da00659d88fb934af35eaa2b25a57140b2c|1a954aec6b935df7e130a15856a4e83e14bd42ac0a7a5b268a1680e46c582de6,1,1,1,1.0,1.0,1.0,0.3027951717376709
FAQ_INDEXED_RETRIEVAL_0026,faq_paraphrase_retrieval,faq,أريد معرفة ما إذا كان تشمل إجازة أداء الامتحان الدراسي من يؤدي الامتحان خارج المملكة؟,5bc4b8e001d855a0a8c306d6ba7dd358f9d0d2ade0dfe0f177235bcc17be1e7d,5bc4b8e001d855a0a8c306d6ba7dd358f9d0d2ade0dfe0f177235bcc17be1e7d|d2f85440a248708102c67705fbcbbcead2ee77e1244f8c103538dcf39e625d0f|d4ccc10835dcd612f0050c9e3216376b851fcebfac749928a4068f8379e986ff|84ac9103b80802e1546c4996c039afafed40a46d7138b7275465e7bb3370ff47|eaa120553479b6d950c9f2dfc12d9979f5becad22a4939fb6a5f2cec837835ae,faq|legal_article|faq|faq|faq,5bc4b8e001d855a0a8c306d6ba7dd358f9d0d2ade0dfe0f177235bcc17be1e7d|d4ccc10835dcd612f0050c9e3216376b851fcebfac749928a4068f8379e986ff|84ac9103b80802e1546c4996c039afafed40a46d7138b7275465e7bb3370ff47|eaa120553479b6d950c9f2dfc12d9979f5becad22a4939fb6a5f2cec837835ae,1,1,1,1.0,1.0,1.0,0.30002593994140625
FAQ_INDEXED_RETRIEVAL_0027,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: عامل على بند الأجور أو مستخدماً استنفذ رصيده من الإجازات الاضطرارية ومن ثم تعين وفقاً لنظام الخدمة المدنية. ما مدى إمكانية منحه إجازة اضطرارية بعد شموله بهذا النظام؟,8f316a8957cf0edbcbf40802fc17e4b09ec69390ab38295705a7ce33e7d3f643,8f316a8957cf0edbcbf40802fc17e4b09ec69390ab38295705a7ce33e7d3f643|9c302391235ed42bfc5bedcd24dfda80e69d8b12e2e5db1c001efdd31b81c11f|7897d770b8a35b5cd59c12db45bc9557ca2063f2244e2730b00de2a7f63c0b03|ed2746a2271aa97dcb27c2cde2e8243a71b6fb872ff674be1754bd219a76ea98|be169000f50db2a43b7b2ae166db2b532b22d80691055b8b0af63af4cb182320,faq|faq|faq|faq|faq,8f316a8957cf0edbcbf40802fc17e4b09ec69390ab38295705a7ce33e7d3f643|9c302391235ed42bfc5bedcd24dfda80e69d8b12e2e5db1c001efdd31b81c11f|7897d770b8a35b5cd59c12db45bc9557ca2063f2244e2730b00de2a7f63c0b03|ed2746a2271aa97dcb27c2cde2e8243a71b6fb872ff674be1754bd219a76ea98|be169000f50db2a43b7b2ae166db2b532b22d80691055b8b0af63af4cb182320,1,1,1,1.0,1.0,1.0,0.32240748405456543
FAQ_INDEXED_RETRIEVAL_0028,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: مدى شمول قرار مجلس الخدمة المدنية رقم (1/1811) وتاريخ 28/2/1435هـ لجميع سلالم الرواتب الوظيفية المعادلة لسلم رواتب الموظفين العام؟,eec6c8f1b75295ddc181c7432ed61817c17e78932996379dcbbfa05dd6a679d1,eec6c8f1b75295ddc181c7432ed61817c17e78932996379dcbbfa05dd6a679d1|97a8b12af40f3f45010e06750b59a41c6c11fa41ff2b6e7919ea97dda24853d1|6cdfc35953cd86120b263e53d010c5ab40adf95fdec267d3511c8792669299f5|dd38d57da187d26b89973bf8d21829a22f466c21d4ab8d38c9a739e52edfb50e|d708fbc71a141c3ec0d642e9beafb18784357984ac35d417b1f288b87d4769c3,faq|faq|faq|faq|faq,eec6c8f1b75295ddc181c7432ed61817c17e78932996379dcbbfa05dd6a679d1|97a8b12af40f3f45010e06750b59a41c6c11fa41ff2b6e7919ea97dda24853d1|6cdfc35953cd86120b263e53d010c5ab40adf95fdec267d3511c8792669299f5|dd38d57da187d26b89973bf8d21829a22f466c21d4ab8d38c9a739e52edfb50e|d708fbc71a141c3ec0d642e9beafb18784357984ac35d417b1f288b87d4769c3,1,1,1,1.0,1.0,1.0,0.3173253536224365
FAQ_INDEXED_RETRIEVAL_0029,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: ماهي الإجراءات لطلب تحديث بيانات موظف؟,65bb4ddd1b550741b63b9e53f8b27c50fbdd1deaafaba37dd4352395cd868068,65bb4ddd1b550741b63b9e53f8b27c50fbdd1deaafaba37dd4352395cd868068|a7aab59a44990626639ed214b3a14886f139fd18ef232da4f54cca62e94d9bdd|d83ce1bde91b6a48be946bc9636c4a1badd44979301ce6d2f80b1dd246c13b67|efee6aee87704b6999b8578223366ee7497784934576b50a92d7e4493d8133d9|5f63f5fd601329dfbe42a67fbca5628dd9403ff072b03101b6a48b610b925cee,faq|faq|legal_article|faq|faq,65bb4ddd1b550741b63b9e53f8b27c50fbdd1deaafaba37dd4352395cd868068|a7aab59a44990626639ed214b3a14886f139fd18ef232da4f54cca62e94d9bdd|efee6aee87704b6999b8578223366ee7497784934576b50a92d7e4493d8133d9|5f63f5fd601329dfbe42a67fbca5628dd9403ff072b03101b6a48b610b925cee,1,1,1,1.0,1.0,1.0,0.3603811264038086
FAQ_INDEXED_RETRIEVAL_0030,faq_paraphrase_retrieval,faq,ما طريقة يعامل العامل غير السعودي المعين على بند الأجور من حيث بدل النقل بعد صدور لائحة المعيّن على بند الأجور؟,eed2bf866dfc6cb6a4c08aecf02c9975b4dbd635b0f44acbd96f88ee1ccc1ba2,eed2bf866dfc6cb6a4c08aecf02c9975b4dbd635b0f44acbd96f88ee1ccc1ba2|e25791ae74f46fef5797dbe7fa70beffff233c36730bfb9d274bd38416f60c5e|d19bfe351f11a6eb61482ae4ed61f0e34678076e137b4e8b4f17328d28a07ec8|263f751d301c4c5a38c5e25c88e04728f429c228d9d6cfed83d69582340067be|09bd9b28fb405d84780b2d5e5debda9e0093df5364847ca6754d31e3b7057749,faq|faq|faq|faq|faq,eed2bf866dfc6cb6a4c08aecf02c9975b4dbd635b0f44acbd96f88ee1ccc1ba2|e25791ae74f46fef5797dbe7fa70beffff233c36730bfb9d274bd38416f60c5e|d19bfe351f11a6eb61482ae4ed61f0e34678076e137b4e8b4f17328d28a07ec8|263f751d301c4c5a38c5e25c88e04728f429c228d9d6cfed83d69582340067be|09bd9b28fb405d84780b2d5e5debda9e0093df5364847ca6754d31e3b7057749,1,1,1,1.0,1.0,1.0,0.3139181137084961
FAQ_INDEXED_RETRIEVAL_0031,faq_paraphrase_retrieval,faq,أريد معرفة ما إذا كان تشمل المبادرة العمالة المنزلية؟,a7bc668215285aca43f076b1e2a5a9aff6661cd752b04bdfc5de5dd83c0d7e04,a7bc668215285aca43f076b1e2a5a9aff6661cd752b04bdfc5de5dd83c0d7e04|71590f0bf2a2baf66319e8151c8fe16bd135970d553cd7ccb93251a7f3bec27f|b7d6b62cc8e5c25dc87fe2f936468b41e7a31a163c63f6762989b7b2a235bc2c|52c186baa1a548f9375be978328f5793890ae209d42fef1584cab4e1ab3935af|d4b1a1b1efc905b3b3d0f29d1be8a56bc4060e4f602b44329938c111a47a204f,faq|faq|faq|faq|faq,a7bc668215285aca43f076b1e2a5a9aff6661cd752b04bdfc5de5dd83c0d7e04|71590f0bf2a2baf66319e8151c8fe16bd135970d553cd7ccb93251a7f3bec27f|b7d6b62cc8e5c25dc87fe2f936468b41e7a31a163c63f6762989b7b2a235bc2c|52c186baa1a548f9375be978328f5793890ae209d42fef1584cab4e1ab3935af|d4b1a1b1efc905b3b3d0f29d1be8a56bc4060e4f602b44329938c111a47a204f,1,1,1,1.0,1.0,1.0,0.2786078453063965
FAQ_INDEXED_RETRIEVAL_0032,faq_paraphrase_retrieval,faq,أريد معرفة ما إذا كان احتاج الى إعادة توثيق مؤهلاتي؟,1d08e15fb13ae8a9abdcdbb0cd60b97aaa3f0d8e8027d463403b406e47526ef4,1d08e15fb13ae8a9abdcdbb0cd60b97aaa3f0d8e8027d463403b406e47526ef4|5eba454702f0e063612cb5d6d44774a791231781c240e5f90e4e97f8b55b81b5|937ab4fe759b9d941d61c16d938e4cf29d196da543e3c11144b8c96a61f1a191|c363bad5ea6f3595439083f297254ccec3aa98b1b9ec4638d5121a78a9918ec4|519975c6e1d666802afd82015e412a87b72ebfc35625c9b31491a21d624d28d1,faq|faq|faq|faq|faq,1d08e15fb13ae8a9abdcdbb0cd60b97aaa3f0d8e8027d463403b406e47526ef4|5eba454702f0e063612cb5d6d44774a791231781c240e5f90e4e97f8b55b81b5|937ab4fe759b9d941d61c16d938e4cf29d196da543e3c11144b8c96a61f1a191|c363bad5ea6f3595439083f297254ccec3aa98b1b9ec4638d5121a78a9918ec4|519975c6e1d666802afd82015e412a87b72ebfc35625c9b31491a21d624d28d1,1,1,1,1.0,1.0,1.0,0.45989274978637695
FAQ_INDEXED_RETRIEVAL_0033,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: مدرس لديه رصيد من الإجازات العادية استحقها عن خدمته على الوظائف الإدارية. ما مدى إمكانية تمتعه بها؟,28b2cb11b3f33cd8edd7e1d43439d5e50349963ea61ceb6601b3f8165209a9b6,28b2cb11b3f33cd8edd7e1d43439d5e50349963ea61ceb6601b3f8165209a9b6|a9faa312a3b585d802b89d2080fc0d59218bd94ce3859e9e1c0d6dad5e95cd97|790e93d529b0038c241ec6b8f72edb226bf686d730b3da57cb6478a69fa380b9|eaa120553479b6d950c9f2dfc12d9979f5becad22a4939fb6a5f2cec837835ae|ed2746a2271aa97dcb27c2cde2e8243a71b6fb872ff674be1754bd219a76ea98,faq|faq|faq|faq|faq,28b2cb11b3f33cd8edd7e1d43439d5e50349963ea61ceb6601b3f8165209a9b6|a9faa312a3b585d802b89d2080fc0d59218bd94ce3859e9e1c0d6dad5e95cd97|790e93d529b0038c241ec6b8f72edb226bf686d730b3da57cb6478a69fa380b9|eaa120553479b6d950c9f2dfc12d9979f5becad22a4939fb6a5f2cec837835ae|ed2746a2271aa97dcb27c2cde2e8243a71b6fb872ff674be1754bd219a76ea98,1,1,1,1.0,1.0,1.0,0.41419053077697754
FAQ_INDEXED_RETRIEVAL_0034,faq_paraphrase_retrieval,faq,أريد معرفة ما إذا كان بإمكاني تعيين أي موظف لدي وإعطاءه صلاحية مفوض رواتب أو مدقق رواتب؟,7d21a303ef6ba4422c091845185f8a3393b6c24bf29ea25a263bdac1c13bada4,7d21a303ef6ba4422c091845185f8a3393b6c24bf29ea25a263bdac1c13bada4|129f3cfc7650b8fb3c4e13c08daecf5616dfa40d1dac8dd8ce19250de53fb430|782454a8db80146aae7845dbc2fe9da819116345f559bc36f028b43a637b4258|a9c67021f17a655e0f76d00ca7fb9c2dd13161a4b164c16c29800bedf670a313|88958622cfeb67322869902c234f530ea3812daa09be9087a92904e5d2840458,faq|faq|faq|faq|faq,7d21a303ef6ba4422c091845185f8a3393b6c24bf29ea25a263bdac1c13bada4|129f3cfc7650b8fb3c4e13c08daecf5616dfa40d1dac8dd8ce19250de53fb430|782454a8db80146aae7845dbc2fe9da819116345f559bc36f028b43a637b4258|a9c67021f17a655e0f76d00ca7fb9c2dd13161a4b164c16c29800bedf670a313|88958622cfeb67322869902c234f530ea3812daa09be9087a92904e5d2840458,1,1,1,1.0,1.0,1.0,0.30630922317504883
FAQ_INDEXED_RETRIEVAL_0035,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: ماذا يحدث بعد إرسال الطلب؟,892e3d1d59a9e5b0888f0ee43a62b3a57facd5b2c367f9d7a2982b9c020f85b2,892e3d1d59a9e5b0888f0ee43a62b3a57facd5b2c367f9d7a2982b9c020f85b2|febb9adb0b88b9286ea63b5e0564dec966b828f639da6e62f97c45a9f44b3b7f|3ae208527b727c603d03373ce072cdde98bd831ece2743a8896a69b18f21af1d|58b75bc977a3707c4ef398c6e22407b01bb2bc31cd8318dba9e5d4b52689d1a5|1288af014fd6af6f270f62cc3eaae3db93585a0f7436c1b04bbe7bcaf5eb5c8b,faq|faq|faq|faq|faq,892e3d1d59a9e5b0888f0ee43a62b3a57facd5b2c367f9d7a2982b9c020f85b2|febb9adb0b88b9286ea63b5e0564dec966b828f639da6e62f97c45a9f44b3b7f|3ae208527b727c603d03373ce072cdde98bd831ece2743a8896a69b18f21af1d|58b75bc977a3707c4ef398c6e22407b01bb2bc31cd8318dba9e5d4b52689d1a5|1288af014fd6af6f270f62cc3eaae3db93585a0f7436c1b04bbe7bcaf5eb5c8b,1,1,1,1.0,1.0,1.0,0.4618535041809082
FAQ_INDEXED_RETRIEVAL_0036,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: ما مدى أحقية المعين على بند الأجور المكلف بالعمل الإضافي لبدل النقل الإضافي؟,09bd9b28fb405d84780b2d5e5debda9e0093df5364847ca6754d31e3b7057749,09bd9b28fb405d84780b2d5e5debda9e0093df5364847ca6754d31e3b7057749|c368c35908d960f145ae53950c2041c1333fdce91bb9f8c90f61c5575a657e05|636fa777e6826063691609e7490f196bf2b7936da5bc2ba1c0136c3ab0d9e3a5|fc6d923facd71c95808c57dbd8521ad178179df76818a83aa5cd32cd64ee96c3|eed2bf866dfc6cb6a4c08aecf02c9975b4dbd635b0f44acbd96f88ee1ccc1ba2,faq|faq|faq|faq|faq,09bd9b28fb405d84780b2d5e5debda9e0093df5364847ca6754d31e3b7057749|c368c35908d960f145ae53950c2041c1333fdce91bb9f8c90f61c5575a657e05|636fa777e6826063691609e7490f196bf2b7936da5bc2ba1c0136c3ab0d9e3a5|fc6d923facd71c95808c57dbd8521ad178179df76818a83aa5cd32cd64ee96c3|eed2bf866dfc6cb6a4c08aecf02c9975b4dbd635b0f44acbd96f88ee1ccc1ba2,1,1,1,1.0,1.0,1.0,0.3999319076538086
FAQ_INDEXED_RETRIEVAL_0037,faq_paraphrase_retrieval,faq,في أي مكان اجد تصنيفات دليل الخدمات الالكترونية على البوابة؟,6f8e142e740332cf8ce6d9da5a798b3dc1aa890596266596dee01ae8a34c6643,6f8e142e740332cf8ce6d9da5a798b3dc1aa890596266596dee01ae8a34c6643|8905050eba39fdfbf71ed41e289d2d4759742dfd50ddda6242fd43b9cfe83283|bd7dabf26abca821409c8f891bcd97d9571cec066f19591481e33f836ac45057|11b98c5209812fef54ef0b2c56897a8952abe3682e8bb3d9dcc11332e0c0ca5e|997786c2afac562ec79bc67ca6adb8bf3d6b62231732f50c7390d340cf169e3a,faq|faq|faq|faq|faq,6f8e142e740332cf8ce6d9da5a798b3dc1aa890596266596dee01ae8a34c6643|8905050eba39fdfbf71ed41e289d2d4759742dfd50ddda6242fd43b9cfe83283|bd7dabf26abca821409c8f891bcd97d9571cec066f19591481e33f836ac45057|11b98c5209812fef54ef0b2c56897a8952abe3682e8bb3d9dcc11332e0c0ca5e|997786c2afac562ec79bc67ca6adb8bf3d6b62231732f50c7390d340cf169e3a,1,1,1,1.0,1.0,1.0,0.42807960510253906
FAQ_INDEXED_RETRIEVAL_0038,faq_paraphrase_retrieval,faq,أريد معرفة الجهة المشرعة لبرنامج حماية الأجور؟,78f881c6ac6d11831761761dbf7216c07b31b6dee228ccdb6e04ad4debb0bb6c,78f881c6ac6d11831761761dbf7216c07b31b6dee228ccdb6e04ad4debb0bb6c|2edd67f62b6108dad9a62ceaeac4e7fcc5c617562e84f22a3d81d0fe89edfd64|526b95b2ca5ad1d583482ecac5fce9a76fd2e73a007a7725fa729760908db4e6|f6307ab71ae06944abcc49a03561b576630c451a5f21a0720100cc9940ee4851|8c336978f0d8311fd695f34196d8b175c5eaa5c00345cac1fa521390bf458b3f,faq|faq|faq|faq|faq,78f881c6ac6d11831761761dbf7216c07b31b6dee228ccdb6e04ad4debb0bb6c|2edd67f62b6108dad9a62ceaeac4e7fcc5c617562e84f22a3d81d0fe89edfd64|526b95b2ca5ad1d583482ecac5fce9a76fd2e73a007a7725fa729760908db4e6|f6307ab71ae06944abcc49a03561b576630c451a5f21a0720100cc9940ee4851|8c336978f0d8311fd695f34196d8b175c5eaa5c00345cac1fa521390bf458b3f,1,1,1,1.0,1.0,1.0,0.2918248176574707
FAQ_INDEXED_RETRIEVAL_0039,faq_paraphrase_retrieval,faq,في أي حالة يتم تجديد عقد العمل؟,36963256d427d28a1aed78fdddc8db5cc520872fb77ecb62ef768f653a9bdee2,36963256d427d28a1aed78fdddc8db5cc520872fb77ecb62ef768f653a9bdee2|f97a1128577d028dc7dcadef17f039fc50045e91f2d3a93eeb455ed9714e7028|c5fe5ae610393ddae09149a89430aca1a42c6dad1a6f45520c3ade29035a9590|7165c86d716212cae3d2a66e831f493050f36ea6823907e713599bc67ab6d46e|c52b7dbd945a49015e16cd63b51529f0da9bbd93f3861f343dd026d721e66ac9,faq|legal_article|legal_article|faq|legal_article,36963256d427d28a1aed78fdddc8db5cc520872fb77ecb62ef768f653a9bdee2|7165c86d716212cae3d2a66e831f493050f36ea6823907e713599bc67ab6d46e,1,1,1,1.0,1.0,1.0,0.29466819763183594
FAQ_INDEXED_RETRIEVAL_0040,faq_paraphrase_retrieval,faq,أريد معرفة مؤتمر العمل الدولي 2025؟,7974969013b6cda0934037ee5b619d3bcf467681a554da5ef8404674220cae86,7974969013b6cda0934037ee5b619d3bcf467681a554da5ef8404674220cae86|3d9341dceca9f17493138f6eb58bdfc56f80ca038b20feee11af1b45d556314c|8ef58ddb2cc20fdbeb1579f06f715380dd8adbd80b8564826d7a4439d7e71388|e8e93013a4261440dceae9398df9005888446291a38afc556b499fffce3e0f0b|1688d0a289acebe7482ed8db6d0ad5c0d40c51e14ee412db59701c2287d6f972,faq|faq|faq|faq|faq,7974969013b6cda0934037ee5b619d3bcf467681a554da5ef8404674220cae86|3d9341dceca9f17493138f6eb58bdfc56f80ca038b20feee11af1b45d556314c|8ef58ddb2cc20fdbeb1579f06f715380dd8adbd80b8564826d7a4439d7e71388|e8e93013a4261440dceae9398df9005888446291a38afc556b499fffce3e0f0b|1688d0a289acebe7482ed8db6d0ad5c0d40c51e14ee412db59701c2287d6f972,1,1,1,1.0,1.0,1.0,0.6720297336578369
FAQ_INDEXED_RETRIEVAL_0041,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: ما مدى جواز نقل الموظف الموفد أو المبتعث للتدريب خلال فترة حضوره برنامج تدريبي؟,b8e699b65e126eec6c2a6e2e22484f6a221c2e71cf6e836f5255a51f5106736d,b8e699b65e126eec6c2a6e2e22484f6a221c2e71cf6e836f5255a51f5106736d|d20ed6646bcf5a6caae04a28e9dcfeadc87bd89cd8dae8f75ec1748943f58126|4ea6ce0796de3bb69240c3b7af0517a5fce42393f56f99a3648f6ae81f915215|2c55970491f40a3dae9554824f4a7a5629081787ebebf71d02c75edfe1ea78a8|65455c943e5ae433f16b0bae3362dd77d594b34ec61cdbb0dc532a72463d7036,faq|faq|faq|faq|faq,b8e699b65e126eec6c2a6e2e22484f6a221c2e71cf6e836f5255a51f5106736d|d20ed6646bcf5a6caae04a28e9dcfeadc87bd89cd8dae8f75ec1748943f58126|4ea6ce0796de3bb69240c3b7af0517a5fce42393f56f99a3648f6ae81f915215|2c55970491f40a3dae9554824f4a7a5629081787ebebf71d02c75edfe1ea78a8|65455c943e5ae433f16b0bae3362dd77d594b34ec61cdbb0dc532a72463d7036,1,1,1,1.0,1.0,1.0,0.30703306198120117
FAQ_INDEXED_RETRIEVAL_0042,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: الاسئلة الشائعة لمنصة العمل التطوعي؟,71493c06731dee706adbf42c6e76208a59ed6090a302fc6607451f48fef8ea2a,71493c06731dee706adbf42c6e76208a59ed6090a302fc6607451f48fef8ea2a|a2bb3d89b6346764eb7d6060f10533a3de8a3c3f8f5abf3e9a801bf0cb065609|4f2961046b5fffdc637e2b7de4dfb1fd862ccc7b9f3069349681b04ff17df638|a8a22e4c8e30110d9181da2150c14a45cf885b244fc6c41cac951ddc185286cf|5f9d83f3a575df27540c8d3c4af388bf61fa5012001bbe0fd410b39adb2d5204,faq|faq|legal_article|faq|faq,71493c06731dee706adbf42c6e76208a59ed6090a302fc6607451f48fef8ea2a|a2bb3d89b6346764eb7d6060f10533a3de8a3c3f8f5abf3e9a801bf0cb065609|a8a22e4c8e30110d9181da2150c14a45cf885b244fc6c41cac951ddc185286cf|5f9d83f3a575df27540c8d3c4af388bf61fa5012001bbe0fd410b39adb2d5204,1,1,1,1.0,1.0,1.0,0.7109560966491699
FAQ_INDEXED_RETRIEVAL_0043,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: من هم الفئة المستهدفة من خدمة مكافأة نهاية الحضانة للأسر الحاضنة؟,a4bbe5708b5b0077f38f4dc51b1b3730d0bc35a96b530464debd359787ff62e0,a4bbe5708b5b0077f38f4dc51b1b3730d0bc35a96b530464debd359787ff62e0|4578a189da886f36a35ae2a6e5c8bf89ad6b152a54defe5df3b7cdd772bc8879|b9377a63866dc9bbe2c27a1f0b40925ec0773a4841eda80340454fa4d0076f01|9420b4f3d35f3b6a8ea09058dc79730b0b7569d80947c753897ec8922970607f|3f7a64cf3c0cbf0f6bcfe3e9d8c0d450ee984c72e84171333c84e20119af3b3b,faq|faq|faq|faq|faq,a4bbe5708b5b0077f38f4dc51b1b3730d0bc35a96b530464debd359787ff62e0|4578a189da886f36a35ae2a6e5c8bf89ad6b152a54defe5df3b7cdd772bc8879|b9377a63866dc9bbe2c27a1f0b40925ec0773a4841eda80340454fa4d0076f01|9420b4f3d35f3b6a8ea09058dc79730b0b7569d80947c753897ec8922970607f|3f7a64cf3c0cbf0f6bcfe3e9d8c0d450ee984c72e84171333c84e20119af3b3b,1,1,1,1.0,1.0,1.0,0.4828512668609619
FAQ_INDEXED_RETRIEVAL_0044,faq_paraphrase_retrieval,faq,هل مسموح انهاء عقد العمل بسبب إعادة الهيكلة أو الظروف المالية للمنشأة؟,0b9ac41855c09ab359d1ad7b0caea1e8c8740f27ad9599ff977b8a560fae8ae2,0b9ac41855c09ab359d1ad7b0caea1e8c8740f27ad9599ff977b8a560fae8ae2|d455916914c6215e4c60380d25e1f5d5c34d3eeb6bafc32103993d12677218e4|4292f786ad4ddc5494c1303d472769f24b1831a0153f9d394e738fe4f40b3c3a|c5fe5ae610393ddae09149a89430aca1a42c6dad1a6f45520c3ade29035a9590|7165c86d716212cae3d2a66e831f493050f36ea6823907e713599bc67ab6d46e,faq|faq|legal_article|legal_article|faq,0b9ac41855c09ab359d1ad7b0caea1e8c8740f27ad9599ff977b8a560fae8ae2|d455916914c6215e4c60380d25e1f5d5c34d3eeb6bafc32103993d12677218e4|7165c86d716212cae3d2a66e831f493050f36ea6823907e713599bc67ab6d46e,1,1,1,1.0,1.0,1.0,0.3710911273956299
FAQ_INDEXED_RETRIEVAL_0045,faq_paraphrase_retrieval,faq,أريد توضيح الحكم النظامي بخصوص: ماهي متطلبات الاستفادة من مبادرة عقد العمل الموثق سندًا تنفيذيًا؟,46001ae4bf6cc21f527a78e9a6a46b5913de3ecff09d71a32feb88f8a6ccaaa9,46001ae4bf6cc21f527a78e9a6a46b5913de3ecff09d71a32feb88f8a6ccaaa9|b650e939fa9e7231e81c2d1e50c6e8deda43d16dcd163e80d34ded176b956d81|c37bc793ca18cedb26c8bc4e19db4b07f676501c117336fea4847f8c92bb7e80|004ea50cd2e3b50e605b6d0f769d2fb418a83490050e46372e0a4ce04446c378|7ea405a8ffadf308f00ac9d24e5af0365a1509267866717162d256c66dc9e5ca,faq|faq|faq|faq|faq,46001ae4bf6cc21f527a78e9a6a46b5913de3ecff09d71a32feb88f8a6ccaaa9|b650e939fa9e7231e81c2d1e50c6e8deda43d16dcd163e80d34ded176b956d81|c37bc793ca18cedb26c8bc4e19db4b07f676501c117336fea4847f8c92bb7e80|004ea50cd2e3b50e605b6d0f769d2fb418a83490050e46372e0a4ce04446c378|7ea405a8ffadf308f00ac9d24e5af0365a1509267866717162d256c66dc9e5ca,1,1,1,1.0,1.0,1.0,0.7065751552581787
FAQ_INDEXED_RETRIEVAL_0046,faq_paraphrase_retrieval,faq,هل يستطيعني تعديل أو سحب العقد بعد الإرسال للموظف؟,449c1a3291d221fe0c04ade508ac1959939315e721ee71b5c7be7700281ee45b,449c1a3291d221fe0c04ade508ac1959939315e721ee71b5c7be7700281ee45b|febb9adb0b88b9286ea63b5e0564dec966b828f639da6e62f97c45a9f44b3b7f|c18fece192547ecfc865229426cb86860b0eac8f515d288c0f22cbabc1991928|988be671dd6148222062d906d88b481ede0668f764be55d5ec361c4f92a3453c|1b6eab8234c7882e95dd2d1aeb5b2f561e3c1fff20c3f73d3c76785fe09b13a8,faq|faq|faq|faq|legal_article,449c1a3291d221fe0c04ade508ac1959939315e721ee71b5c7be7700281ee45b|febb9adb0b88b9286ea63b5e0564dec966b828f639da6e62f97c45a9f44b3b7f|c18fece192547ecfc865229426cb86860b0eac8f515d288c0f22cbabc1991928|988be671dd6148222062d906d88b481ede0668f764be55d5ec361c4f92a3453c,1,1,1,1.0,1.0,1.0,0.3705580234527588
